run,job_id,account,network,dataset,batch_size,granularity,base,meta,meta_stepsize,alpha0,gamma,augment,beta_clip,hier,lam,eta_ratio,seed,epochs_done,epochs_requested,best_test,final_test,final_train,collapsed,node,wallclock_min,provenance,dup_group,superseded,ep_to_85,ep_to_88,ep_to_90,plateau,ep_in_band_90
kb-c100-r05-s0,4685587,salehkaleybars,ResNet18_c100,CIFAR100,100,resnet18_blocks,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,additive,0,0.5,0,100,100,48.35,48.35,56.9,0,node886,42,env,,0,,,,47.82,0
kb-c100-r0-s0,4685563,salehkaleybars,ResNet18_c100,CIFAR100,100,resnet18_blocks,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,additive,0,0,0,100,100,27.83,27.53,29.44,0,node886,42,env,,0,,,,27.539,0
kb-c100-r003-s1,4685571,salehkaleybars,ResNet18_c100,CIFAR100,100,resnet18_blocks,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,additive,0,0.03,1,100,100,29.47,29.34,31.01,0,node880,42,env,,0,,,,29.254,0
kb-c100-r007-s1,4685577,salehkaleybars,ResNet18_c100,CIFAR100,100,resnet18_blocks,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,additive,0,0.07,1,100,100,33.84,33.46,36.82,0,node883,42,env,,0,,,,33.584,0
kb-c100-r0-s1,4685565,salehkaleybars,ResNet18_c100,CIFAR100,100,resnet18_blocks,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,additive,0,0,1,100,100,26.84,26.28,27.55,0,node880,42,env,,0,,,,26.265,0
kb-c100-r02-s1,4685583,salehkaleybars,ResNet18_c100,CIFAR100,100,resnet18_blocks,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,additive,0,0.2,1,100,100,43.7,43.31,50.06,0,node883,42,env,,0,,,,43.246,0
c100-1e3-blk6-s1,4683272,salehkaleybars,ResNet18_c100,CIFAR100,100,resnet18_blocks,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,,na,na,1,100,100,52.49,52.16,63.3,0,node882,42,env,,0,,,,52.209,0
p7-c100-blk6-s1,4685325,salehkaleybars,ResNet18_c100,CIFAR100,100,resnet18_blocks,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,,na,na,1,20,20,39.83,39.83,41.08,0,node880,8,env,,0,,,,25.252,0
c100-1e6-blk6-s1,4683264,salehkaleybars,ResNet18_c100,CIFAR100,100,resnet18_blocks,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,1,100,100,53.75,53.71,64.93,0,node883,42,env,,0,,,,53.016,0
kb-c100-r0-s2,4685567,salehkaleybars,ResNet18_c100,CIFAR100,100,resnet18_blocks,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,additive,0,0,2,100,100,28.38,28.29,29.52,0,node885,42,env,,0,,,,28.102,0
p7-c100-blk6-s2,4685326,salehkaleybars,ResNet18_c100,CIFAR100,100,resnet18_blocks,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,,na,na,2,20,20,39.2,39.2,40.73,0,node886,8,env,,0,,,,25.287,0
kb-c100-r003-s2,4685573,salehkaleybars,ResNet18_c100,CIFAR100,100,resnet18_blocks,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,additive,0,0.03,2,100,100,30.94,30.59,32.88,0,node880,42,env,,0,,,,30.672,0
kb-c100-r007-s2,4685579,salehkaleybars,ResNet18_c100,CIFAR100,100,resnet18_blocks,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,additive,0,0.07,2,100,100,37.34,37.34,40.69,0,node886,42,env,,0,,,,37.09,0
kb-c100-r02-s2,4685585,salehkaleybars,ResNet18_c100,CIFAR100,100,resnet18_blocks,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,additive,0,0.2,2,100,100,44.64,44.64,51.26,0,node886,42,env,,0,,,,43.975,0
p7-c100-blk6-s3,4685550,salehkaleybars,ResNet18_c100,CIFAR100,100,resnet18_blocks,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,,na,na,3,20,20,41.68,41.68,42.44,0,node881,8,env,,0,,,,26.012,0
p7-c100-blk6-s4,4685552,salehkaleybars,ResNet18_c100,CIFAR100,100,resnet18_blocks,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,,na,na,4,20,20,40.89,40.89,42.19,0,node882,8,env,,0,,,,25.928,0
p7-c100-blk6-s5,4685554,salehkaleybars,ResNet18_c100,CIFAR100,100,resnet18_blocks,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,,na,na,5,20,20,41.88,41.88,42.88,0,node886,8,env,,0,,,,26.111,0
p7-c100-blk6-s6,4685556,salehkaleybars,ResNet18_c100,CIFAR100,100,resnet18_blocks,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,,na,na,6,20,20,41.39,41.39,41.97,0,node886,8,env,,0,,,,25.843,0
p7-c100-blk6-s7,4685558,salehkaleybars,ResNet18_c100,CIFAR100,100,resnet18_blocks,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,,na,na,7,20,20,40.29,40.29,40.94,0,node880,8,env,,0,,,,25.358,0
p7-c100-blk6-s8,4685560,salehkaleybars,ResNet18_c100,CIFAR100,100,resnet18_blocks,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,,na,na,8,20,20,40.66,40.66,41.62,0,node885,8,env,,0,,,,25.612,0
p7-c100-blk6-s9,4685562,salehkaleybars,ResNet18_c100,CIFAR100,100,resnet18_blocks,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,,na,na,9,20,20,41.13,41.13,41.94,0,node887,8,env,,0,,,,26.22,0
c100-1e3-scal-s0,4683267,salehkaleybars,ResNet18_c100,CIFAR100,100,scalar,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,,na,na,0,100,100,23.02,22.66,22.35,0,node881,42,env,,0,,,,22.729,0
p4-c100-scal,4683373,salehkaleybars,ResNet18_c100,CIFAR100,100,scalar,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,,na,na,0,20,20,22.59,22.59,22.2,0,node886,8,env,,0,,,,18.762,0
c100-1e6-scal-s0,4683259,salehkaleybars,ResNet18_c100,CIFAR100,100,scalar,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,0,100,100,23.08,22.99,22.8,0,node881,42,env,,0,,,,22.872,0
c100-1e3-scal-s1,4683271,salehkaleybars,ResNet18_c100,CIFAR100,100,scalar,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,,na,na,1,100,100,22.42,22.28,22.3,0,node880,42,env,,0,,,,22.206,0
c100-1e6-scal-s1,4683263,salehkaleybars,ResNet18_c100,CIFAR100,100,scalar,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,1,100,100,22.0,21.69,22.35,0,node887,42,env,,0,,,,21.729,0
p6f-c100-w,4683591,salehkaleybars,ResNet18_c100,CIFAR100,100,weightwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,,na,na,0,20,20,43.82,43.82,44.03,0,node880,8,env,,0,,,,26.963,0
p7-c100-w-s0,4685691,salehkaleybars,ResNet18_c100,CIFAR100,100,weightwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,,na,na,0,20,20,43.85,43.85,44.47,0,node887,8,env,,0,,,,26.827,0
p4-c100-w,4683376,salehkaleybars,ResNet18_c100,CIFAR100,100,weightwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,shrink,1.0,na,0,20,20,22.56,22.56,22.33,0,node886,9,env,,0,,,,15.265,0
p7-c100-w-s1,4685341,salehkaleybars,ResNet18_c100,CIFAR100,100,weightwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,,na,na,1,20,20,42.51,42.51,43.27,0,node881,8,env,,0,,,,26.794,0
p7-c100-w-s2,4685692,salehkaleybars,ResNet18_c100,CIFAR100,100,weightwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,,na,na,2,20,20,42.83,42.83,43.59,0,node883,8,env,,0,,,,27.333,0
p7-c100-w-s3,4685693,salehkaleybars,ResNet18_c100,CIFAR100,100,weightwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,,na,na,3,20,20,42.02,42.02,42.74,0,node883,8,env,,0,,,,26.599,0
p7-c100-w-s4,4685694,salehkaleybars,ResNet18_c100,CIFAR100,100,weightwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,,na,na,4,20,20,42.11,42.11,43.04,0,node882,8,env,,0,,,,26.762,0
p7-c100-w-s5,4685695,salehkaleybars,ResNet18_c100,CIFAR100,100,weightwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,,na,na,5,20,20,42.56,42.56,44.0,0,node883,8,env,,0,,,,26.834,0
p7-c100-w-s6,4685696,salehkaleybars,ResNet18_c100,CIFAR100,100,weightwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,,na,na,6,20,20,42.02,42.02,42.69,0,node886,8,env,,0,,,,26.767,0
p7-c100-w-s7,4685697,salehkaleybars,ResNet18_c100,CIFAR100,100,weightwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,,na,na,7,20,20,42.95,42.95,42.66,0,node886,8,env,,0,,,,26.45,0
p7-c100-w-s8,4685698,salehkaleybars,ResNet18_c100,CIFAR100,100,weightwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,,na,na,8,20,20,41.95,41.95,43.37,0,node887,8,env,,0,,,,26.923,0
p7-c100-w-s9,4685699,salehkaleybars,ResNet18_c100,CIFAR100,100,weightwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,,na,na,9,20,20,43.32,43.32,44.37,0,node885,8,env,,0,,,,27.595,0
f5cos-r34-3e-4-s0,4686799,salehkaleybars,ResNet34,CIFAR10,100,?,AdamW,?,,3e-4,1,1,none,,na,na,0,100,100,94.2,94.08,99.99,0,node868,36,env,,0,12,18,25,94.109,12
f5cos-r34-1e-3-s0,4686800,salehkaleybars,ResNet34,CIFAR10,100,?,AdamW,?,,1e-3,1,1,none,,na,na,0,100,100,94.94,94.94,99.99,0,node881,54,env,,0,11,15,22,94.703,18
f5cos-r34-3e-4-s1,4686803,salehkaleybars,ResNet34,CIFAR10,100,?,AdamW,?,,3e-4,1,1,none,,na,na,1,100,100,94.58,94.52,100.0,0,node885,55,env,,0,10,16,26,94.422,12
r34r-r02-s0,4684258,salehkaleybars,ResNet34,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,additive,na,0.2,0,100,100,91.05,90.64,99.59,0,node885,60,env,,0,31,39,58,90.707,54
p4-r34-lay,4683370,salehkaleybars,ResNet34,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,shrink,1.0,na,0,20,20,85.19,85.19,85.4,0,node887,12,env,,0,20,,,71.204,0
r34r-r0-s0,4684237,salehkaleybars,ResNet34,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,additive,na,0,0,100,100,93.36,93.15,98.97,0,node887,61,env,,0,37,46,47,93.132,2
sm_ResNet34,4680735,salehkaleybars,ResNet34,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,0,2,2,10.0,10.0,10.0,0,node880,1,env,,0,,,,,0
p6f-r34-lay,4683586,salehkaleybars,ResNet34,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,,na,na,0,20,20,88.19,88.19,92.32,0,node886,12,env,,0,14,20,,74.821,0
r34r-r004-s0,4684246,salehkaleybars,ResNet34,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,additive,na,0.04,0,100,100,93.65,93.56,99.9,0,node886,61,env,,0,34,42,48,93.45,7
r34r-r008-s0,4684252,salehkaleybars,ResNet34,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,additive,na,0.08,0,100,100,92.61,92.11,99.84,0,node886,60,env,,0,32,37,45,92.389,8
sc-ResNet34-layer-s0,4683100,salehkaleybars,ResNet34,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,0,100,100,90.62,90.14,99.61,0,node881,60,env,,0,28,39,68,90.228,52
r34r-r01-s0,4684255,salehkaleybars,ResNet34,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,additive,na,0.1,0,100,100,91.96,91.66,99.8,0,node886,61,env,,0,30,36,45,91.696,17
r34r-r002-s0,4684240,salehkaleybars,ResNet34,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,additive,na,0.02,0,100,100,94.04,93.88,99.54,0,node880,60,env,,0,32,44,52,93.906,7
sc-ResNet34-add-s0,4683101,salehkaleybars,ResNet34,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,additive,na,0.06,0,100,100,93.24,93.19,99.9,0,node882,60,env,,0,32,38,45,92.962,9
r34r-r003-s0,4684243,salehkaleybars,ResNet34,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,additive,na,0.03,0,100,100,94.0,93.83,99.83,0,node885,60,env,,0,34,41,50,93.872,6
r34r-r1-s0,4684261,salehkaleybars,ResNet34,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,additive,na,1,0,100,100,90.99,90.42,99.73,0,node881,61,env,,0,29,39,60,90.455,54
r34r-r005-s0,4684249,salehkaleybars,ResNet34,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,additive,na,0.05,0,100,100,93.36,93.11,99.89,0,node851,104,env,,0,31,40,49,93.16,8
sc-ResNet34-add-s1,4683105,salehkaleybars,ResNet34,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,additive,na,0.06,1,100,100,93.1,92.85,99.9,0,node880,60,env,,0,33,39,46,92.877,9
r34r-r1-s1,4684262,salehkaleybars,ResNet34,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,additive,na,1,1,100,100,90.7,90.28,99.65,0,node880,60,env,,0,29,39,68,90.149,51
r34r-r02-s1,4684259,salehkaleybars,ResNet34,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,additive,na,0.2,1,100,100,91.0,90.74,99.71,0,node887,61,env,,0,32,37,53,90.598,56
r34r-r0-s1,4684238,salehkaleybars,ResNet34,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,additive,na,0,1,100,100,93.21,92.96,99.0,0,node851,104,env,,0,36,43,46,93.015,2
r34r-r01-s1,4684256,salehkaleybars,ResNet34,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,additive,na,0.1,1,100,100,92.4,92.09,99.88,0,node882,61,env,,0,31,36,44,92.164,14
sc-ResNet34-layer-s1,4683104,salehkaleybars,ResNet34,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,1,100,100,90.73,90.19,99.62,0,node881,60,env,,0,29,39,70,90.207,55
p7-r34-lay-s1,4685333,salehkaleybars,ResNet34,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,,na,na,1,20,20,87.44,87.44,92.04,0,node886,12,env,,0,14,,,74.069,0
r34r-r005-s1,4684250,salehkaleybars,ResNet34,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,additive,na,0.05,1,100,100,93.23,93.09,99.89,0,node881,61,env,,0,34,39,47,93.079,11
r34r-r003-s1,4684244,salehkaleybars,ResNet34,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,additive,na,0.03,1,100,100,93.79,93.77,99.88,0,node859,103,env,,0,35,43,48,93.697,8
r34r-r002-s1,4684241,salehkaleybars,ResNet34,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,additive,na,0.02,1,100,100,93.88,93.88,99.56,0,node882,60,env,,0,34,44,50,93.68,4
r34r-r008-s1,4684253,salehkaleybars,ResNet34,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,additive,na,0.08,1,100,100,92.65,92.65,99.92,0,node881,61,env,,0,31,38,46,92.517,15
r34r-r004-s1,4684247,salehkaleybars,ResNet34,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,additive,na,0.04,1,100,100,93.8,93.8,99.91,0,node881,60,env,,0,33,40,50,93.454,10
r34r-r004-s2,4684248,salehkaleybars,ResNet34,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,additive,na,0.04,2,100,100,93.5,93.45,99.9,0,node887,61,env,,0,34,39,46,93.191,9
r34r-r1-s2,4684263,salehkaleybars,ResNet34,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,additive,na,1,2,100,100,90.55,90.24,99.67,0,node886,60,env,,0,28,39,66,90.203,50
r34r-r003-s2,4684245,salehkaleybars,ResNet34,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,additive,na,0.03,2,100,100,94.04,93.9,99.88,0,node880,61,env,,0,34,43,47,93.87,11
sc-ResNet34-add-s2,4683109,salehkaleybars,ResNet34,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,additive,na,0.06,2,100,100,93.07,92.77,99.9,0,node887,60,env,,0,33,40,44,92.675,11
r34r-r008-s2,4684254,salehkaleybars,ResNet34,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,additive,na,0.08,2,100,100,92.32,91.95,99.89,0,node880,61,env,,0,32,40,49,91.996,16
r34r-r02-s2,4684260,salehkaleybars,ResNet34,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,additive,na,0.2,2,100,100,90.8,90.5,99.67,0,node858,104,env,,0,32,41,61,90.347,53
r34r-r002-s2,4684242,salehkaleybars,ResNet34,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,additive,na,0.02,2,100,100,94.17,94.08,99.53,0,node886,60,env,,0,35,44,47,94.066,9
r34r-r01-s2,4684257,salehkaleybars,ResNet34,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,additive,na,0.1,2,100,100,91.71,91.44,99.81,0,node886,61,env,,0,32,38,50,91.306,19
p7-r34-lay-s2,4685336,salehkaleybars,ResNet34,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,,na,na,2,20,20,87.64,87.64,92.47,0,node886,12,env,,0,14,,,74.969,0
sc-ResNet34-layer-s2,4683108,salehkaleybars,ResNet34,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,2,100,100,90.53,90.14,99.52,0,node882,60,env,,0,28,38,69,90.224,48
r34r-r005-s2,4684251,salehkaleybars,ResNet34,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,additive,na,0.05,2,100,100,93.06,93.02,99.91,0,node880,60,env,,0,34,39,49,92.806,11
r34r-r0-s2,4684239,salehkaleybars,ResNet34,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,additive,na,0,2,100,100,93.55,93.16,99.03,0,node886,61,env,,0,38,46,47,93.146,1
sc-ResNet34-add-s3,4683495,salehkaleybars,ResNet34,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,additive,na,0.06,3,100,100,92.94,92.94,99.93,0,node880,60,env,,0,32,39,45,92.734,10
sc-ResNet34-layer-s3,4683494,salehkaleybars,ResNet34,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,3,100,100,90.59,90.59,99.64,0,node885,60,env,,0,29,39,71,90.173,50
sc-ResNet34-add-s4,4683498,salehkaleybars,ResNet34,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,additive,na,0.06,4,100,100,92.79,92.51,99.91,0,node859,103,env,,0,34,39,50,92.466,16
sc-ResNet34-layer-s4,4683497,salehkaleybars,ResNet34,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,4,100,100,90.45,90.14,99.66,0,node886,60,env,,0,29,39,90,89.911,49
p4-r34-node,4683371,salehkaleybars,ResNet34,CIFAR10,100,nodewise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,shrink,1.0,na,0,20,20,84.14,80.84,84.19,0,node887,14,env,,0,,,,67.559,0
p6f-r34-node,4683587,salehkaleybars,ResNet34,CIFAR10,100,nodewise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,,na,na,0,20,20,87.07,87.07,90.13,0,node886,13,env,,0,17,,,71.542,0
p7-r34-node-s1,4685334,salehkaleybars,ResNet34,CIFAR10,100,nodewise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,,na,na,1,20,20,86.64,86.64,89.98,0,node880,13,env,,0,16,,,70.881,0
p7-r34-node-s2,4685337,salehkaleybars,ResNet34,CIFAR10,100,nodewise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,,na,na,2,20,20,86.91,86.89,90.36,0,node886,13,env,,0,16,,,72.198,0
sc-ResNet34-scal-s0,4683098,salehkaleybars,ResNet34,CIFAR10,100,scalar,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,0,100,100,89.81,89.44,98.66,0,node882,64,env,,0,30,42,,89.464,31
p4-r34-scal,4683369,salehkaleybars,ResNet34,CIFAR10,100,scalar,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,,na,na,0,20,20,86.34,86.34,89.66,0,node887,13,env,,0,17,,,73.237,0
sc-ResNet34-scal-s1,4683102,salehkaleybars,ResNet34,CIFAR10,100,scalar,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,1,100,100,89.52,89.31,98.71,0,node885,64,env,,0,29,44,,89.242,30
sc-ResNet34-scal-s2,4683106,salehkaleybars,ResNet34,CIFAR10,100,scalar,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,2,100,100,89.57,89.38,98.73,0,node882,65,env,,0,31,49,,89.246,29
sc-ResNet34-scal-s3,4683493,salehkaleybars,ResNet34,CIFAR10,100,scalar,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,3,100,100,89.52,89.5,98.65,0,node887,65,env,,0,29,46,,89.321,29
sc-ResNet34-scal-s4,4683496,salehkaleybars,ResNet34,CIFAR10,100,scalar,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,4,100,100,89.62,89.47,98.62,0,node859,120,env,,0,29,48,,89.297,28
p4-r34-w,4683372,salehkaleybars,ResNet34,CIFAR10,100,weightwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,shrink,1.0,na,0,20,20,80.79,80.79,82.42,0,node883,14,env,,0,,,,63.919,0
p6f-r34-w,4683588,salehkaleybars,ResNet34,CIFAR10,100,weightwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,,na,na,0,20,20,85.38,85.38,88.56,0,node886,13,env,,0,20,,,70.206,0
p7-r34-w-s1,4685335,salehkaleybars,ResNet34,CIFAR10,100,weightwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,,na,na,1,20,20,85.34,85.34,88.46,0,node882,13,env,,0,18,,,69.977,0
p7-r34-w-s2,4685338,salehkaleybars,ResNet34,CIFAR10,100,weightwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,,na,na,2,20,20,85.14,85.14,88.12,0,node885,13,env,,0,20,,,70.488,0
cs-r34-layer-s0,4683773,salehkaleybars,ResNet34_c100,CIFAR100,100,layerwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,,na,na,0,100,100,69.24,69.02,99.76,0,node886,60,env,,0,,,,68.675,0
cs-r34-add-s0,4683717,salehkaleybars,ResNet34_c100,CIFAR100,100,layerwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,additive,na,0.06,0,100,100,57.38,56.75,71.0,0,node886,61,env,,0,,,,56.676,0
cs-r34-add-s1,4683720,salehkaleybars,ResNet34_c100,CIFAR100,100,layerwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,additive,na,0.06,1,100,100,59.46,59.46,73.06,0,node882,61,env,,0,,,,58.667,0
cs-r34-layer-s1,4683775,salehkaleybars,ResNet34_c100,CIFAR100,100,layerwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,,na,na,1,100,100,68.54,68.54,99.64,0,node886,61,env,,0,,,,68.028,0
cs-r34-layer-s2,4683777,salehkaleybars,ResNet34_c100,CIFAR100,100,layerwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,,na,na,2,100,100,67.37,67.08,99.64,0,node887,61,env,,0,,,,66.803,0
cs-r34-add-s2,4683723,salehkaleybars,ResNet34_c100,CIFAR100,100,layerwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,additive,na,0.06,2,100,100,57.62,56.9,70.5,0,node880,60,env,,0,,,,57.154,0
cs-r34-scal-s0,4683772,salehkaleybars,ResNet34_c100,CIFAR100,100,scalar,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,,na,na,0,100,100,30.34,30.12,30.69,0,node885,64,env,,0,,,,30.185,0
cs-r34-scal-s1,4683774,salehkaleybars,ResNet34_c100,CIFAR100,100,scalar,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,,na,na,1,100,100,31.13,30.93,31.22,0,node880,65,env,,0,,,,30.857,0
cs-r34-scal-s2,4683776,salehkaleybars,ResNet34_c100,CIFAR100,100,scalar,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,,na,na,2,100,100,31.8,31.56,32.1,0,node881,65,env,,0,,,,31.562,0
f5cos-r50-3e-4-s0,4686801,salehkaleybars,ResNet50,CIFAR10,100,?,AdamW,?,,3e-4,1,1,none,,na,na,0,100,100,94.45,94.3,99.99,0,node883,126,env,,0,13,19,28,94.263,9
f5cos-r50-1e-3-s0,4686802,salehkaleybars,ResNet50,CIFAR10,100,?,AdamW,?,,1e-3,1,1,none,,na,na,0,100,100,95.24,95.15,99.98,0,node859,118,env,,0,12,18,27,94.97,12
sm_ResNet50,4680736,salehkaleybars,ResNet50,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,0,2,2,9.46,9.43,9.57,0,node886,2,env,,0,,,,,0
sc50-1e6-layer-s0,4683470,salehkaleybars,ResNet50,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,0,100,100,88.08,87.71,99.6,0,node885,136,env,,0,39,97,,87.71,0
sc50-1e3-layer-s0,4683473,salehkaleybars,ResNet50,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,,na,na,0,100,100,90.3,90.3,99.84,0,node882,136,env,,0,17,31,72,89.973,58
